sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
SRR28338156	GCA_041389005.1_ASM4138900v1_genomic	-	NA	NA	NA	0.02825670498	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.03 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 0 windows after outlier trimming;BcgI:only 1 windows after outlier trimming;BsaXI:only 1 windows after outlier trimming;Bsp24I:only 2 windows after outlier trimming;CjeI:only 3 windows after outlier trimming;CjePI:only 3 windows after outlier trimming;HaeIV:only 3 windows after outlier trimming;Hin4I:fragmented reference (12 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389025.1_ASM4138902v1_genomic	-	NA	NA	NA	0.4160502442	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.42 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 3 windows after outlier trimming;BcgI:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (11 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389045.1_ASM4138904v1_genomic	-	NA	NA	NA	0.06531531532	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.07 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 3 windows after outlier trimming;BcgI:only 3 windows after outlier trimming;BsaXI:only 4 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;CjeI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389065.1_ASM4138906v1_genomic	-	NA	NA	NA	0.3089071383	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.31 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 2 windows after outlier trimming;BcgI:only 3 windows after outlier trimming;BsaXI:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (9 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389085.1_ASM4138908v1_genomic	-	NA	NA	NA	0.03975870579	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 3 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;Bsp24I:only 2 windows after outlier trimming;CjeI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:only 1 windows after outlier trimming;Hin4I:only 2 windows after outlier trimming	no enzyme produced a usable estimate
SRR28338156	GCA_041389105.1_ASM4138910v1_genomic	-	NA	NA	NA	0.1921229587	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.19 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 0 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BsaXI:only 1 windows after outlier trimming;Bsp24I:only 2 windows after outlier trimming;CjeI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:only 4 windows after outlier trimming;Hin4I:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389125.1_ASM4138912v1_genomic	-	NA	NA	NA	0.2125367287	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.21 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 0 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BsaXI:only 2 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;CjeI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:only 3 windows after outlier trimming	no enzyme produced a usable estimate
SRR28338156	GCA_041389145.1_ASM4138914v1_genomic	-	NA	NA	NA	0.2007936508	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.20 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:only 4 windows after outlier trimming;BcgI:only 3 windows after outlier trimming;BsaXI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389165.1_ASM4138916v1_genomic	-	NA	NA	NA	0.2351565762	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.24 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (8 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389185.1_ASM4138918v1_genomic	-	NA	NA	NA	0.9966077739	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	only 0/8 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (52 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389205.1_ASM4138920v1_genomic	-	NA	NA	NA	0.7989432326	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	only 0/8 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (196 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
SRR28338156	GCA_041389225.1_ASM4138922v1_genomic	-	NA	NA	NA	0.189034936	NA	NA	NA	0	NA	NA	NA	NA	0	8	0	-	NA	fixed	NA	none	0	False	containment 0.19 < 0.5; only 0/8 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (15 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate
