sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_8221222	GCA_000162895.1	s__Peptidiphaga_gingivicola	2.158452093	1.596466084	0.0558699472	0.05850487541	1.960225477	0.9710196112	NA	2569	0.9480930213	0.5670240651	-0.1403271346	2.082366357	1	1	1	BcgI	NA	fixed	1570144.877	glm	26	False	fraction 0.06 < 0.75; containment 0.06 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8221222	GCA_000210715.1	s__Fretibacterium_fastidiosum	NA	NA	NA	0.0006301197227	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8221222	GCA_000286355.1	s__Kocuria_atrinae	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8221222	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.05882352941	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.06 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_8221222	GCA_000413015.1	s__Treponema_D_paredis	1.342846616	0.6639739229	0.03190460333	0.02337767029	1.650096073	0.7225500247	NA	1392	0.7106171182	0.5257834959	-0.3079666908	1.75306674	1	1	1	BcgI	NA	fixed	106592.2667	glm	14	False	fraction 0.03 < 0.75; containment 0.02 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8221222	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8221222	GCA_001062585.1	s__Neisseria_sp000227275	54.52049815	9.079133985	0.5471861472	0.1432098765	2.418744652	1.274258471	NA	115	0.9995810497	1.387792518	-1.445764881	3.994281824	1	1	1	BcgI	NA	fixed	366147.8844	glm	44	False	fraction 0.55 < 0.75; dispersion 9.08 > 5.0; containment 0.14 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8221222	GCA_001063255.1	s__Neisseria_mucosa	68.26857146	156.2048589	0.5236471861	0.1030640669	2.15122402	1.105157769	NA	82	0.9248744759	1.786995872	-2.397289781	4.607605319	1	1	1	BcgI	NA	fixed	1889305.386	glm	22	False	fraction 0.52 < 0.75; dispersion 156.20 > 5.0; containment 0.10 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8221222	GCA_001067315.1	s__Neisseria_subflava	7.330833447	8.000271242	0.5044482925	0.3365384615	1.412968013	0.4987288064	NA	405	0.9775468247	0.8795176794	-1.225094169	2.222551782	1	1	1	BcgI	NA	fixed	393679.1167	glm	44	False	fraction 0.50 < 0.75; dispersion 8.00 > 5.0; containment 0.34 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8221222	GCA_001067655.1	s__Neisseria_lactamica_B	42.03638895	40.33923443	0.4390201465	0.1191275168	2.553046277	1.352219689	NA	195	0.9992457538	0.6543775056	0.06966334546	2.634776032	1	1	1	BcgI	NA	fixed	1852379.867	glm	50	False	fraction 0.44 < 0.75; dispersion 40.34 > 5.0; containment 0.12 < 0.5	-	single enzyme: no cross-enzyme consistency check available
