sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_1313229	GCA_000162895.1	s__Peptidiphaga_gingivicola	3.522089485	3.83684295	0.04495195021	0.04405922716	1.671555671	0.7411914049	NA	2469	0.8385868947	0.8473950093	-0.9196722939	2.402055104	1	1	1	BcgI	NA	fixed	1845829.851	glm	25	False	fraction 0.04 < 0.75; containment 0.04 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313229	GCA_000210715.1	s__Fretibacterium_fastidiosum	NA	NA	NA	0.002520478891	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_1313229	GCA_000286355.1	s__Kocuria_atrinae	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313229	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.04411764706	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_1313229	GCA_000413015.1	s__Treponema_D_paredis	2.109227235	0.2	0.01178451178	0.003224506247	1.989391575	0.9923272722	NA	594	0.6616268946	0.9256141824	-0.8218431888	2.806497733	1	1	1	BcgI	NA	fixed	1382653.973	glm	6	False	fraction 0.01 < 0.75; containment 0.00 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313229	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313229	GCA_001062585.1	s__Neisseria_sp000227275	63.6050117	19.65189138	0.6328125	0.09382716049	3.562244031	1.832786351	NA	70	0.9999970381	1.59938666	-1.301953899	4.967526602	1	1	1	BcgI	NA	fixed	755493.4944	glm	32	False	fraction 0.63 < 0.75; dispersion 19.65 > 5.0; containment 0.09 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313229	GCA_001063255.1	s__Neisseria_mucosa	182.7259205	623.7880099	0.6403409091	0.1587743733	27.10214924	4.760335359	NA	124	1	1.946693823	0.9448855774	8.57578514	1	1	1	BcgI	NA	fixed	613269.7356	glm	44	False	fraction 0.64 < 0.75; dispersion 623.79 > 5.0; containment 0.16 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313229	GCA_001067315.1	s__Neisseria_subflava	19.3591105	65.79948813	0.456068784	0.2846153846	78.41784249	6.293110044	NA	370	0.9999116297	1.834883625	2.696804223	9.889415866	1	1	1	BcgI	NA	fixed	1943291.408	glm	44	False	fraction 0.46 < 0.75; dispersion 65.80 > 5.0; containment 0.28 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313229	GCA_001067655.1	s__Neisseria_lactamica_B	37.79235579	9.440909091	0.3714285714	0.06040268456	7.166009379	2.841169932	NA	103	0.999771385	2.00446721	-1.087513608	6.769853471	1	1	1	BcgI	NA	fixed	125606.58	glm	22	False	fraction 0.37 < 0.75; dispersion 9.44 > 5.0; containment 0.06 < 0.5	-	single enzyme: no cross-enzyme consistency check available
