sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_1313221	GCA_000162895.1	s__Peptidiphaga_gingivicola	10.8280825	0.1428571429	0.01177304965	0.003972553268	95.82188283	6.582283257	NA	594	0.9951073287	1.036028078	4.551705536	8.612860977	1	1	1	BcgI	NA	fixed	184023.2186	glm	6	False	fraction 0.01 < 0.75; containment 0.00 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313221	GCA_000210715.1	s__Fretibacterium_fastidiosum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313221	GCA_000286355.1	s__Kocuria_atrinae	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313221	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.04411764706	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_1313221	GCA_000413015.1	s__Treponema_D_paredis	NA	NA	NA	0.0008061265619	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_1313221	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313221	GCA_001062585.1	s__Neisseria_sp000227275	132.2546393	288.713888	0.6597222222	0.1160493827	1.875956577	0.9076264337	NA	79	0.9984322908	1.200049361	-1.444427094	3.259679961	1	1	1	BcgI	NA	fixed	319752.4333	glm	36	False	fraction 0.66 < 0.75; dispersion 288.71 > 5.0; containment 0.12 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313221	GCA_001063255.1	s__Neisseria_mucosa	221.6237188	148.7572906	0.5424919441	0.1532033426	1.788570232	0.8388067698	NA	128	0.9999986646	1.204617444	-1.522200035	3.199813574	1	1	1	BcgI	NA	fixed	613873.3475	glm	35	False	fraction 0.54 < 0.75; dispersion 148.76 > 5.0; containment 0.15 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313221	GCA_001067315.1	s__Neisseria_subflava	22.62998282	31.24731526	0.3218359649	0.1634615385	6.142107559	2.618733777	NA	386	0.9999250985	1.357756476	-0.04242001543	5.279887569	1	1	1	BcgI	NA	fixed	37085.71389	glm	34	False	fraction 0.32 < 0.75; dispersion 31.25 > 5.0; containment 0.16 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313221	GCA_001067655.1	s__Neisseria_lactamica_B	141.4477709	123.1025355	0.5165343915	0.06543624161	7.889937489	2.98001387	NA	106	0.999643621	1.590979208	-0.1382480784	6.098275819	1	1	1	BcgI	NA	fixed	1563104.107	glm	27	False	fraction 0.52 < 0.75; dispersion 123.10 > 5.0; containment 0.07 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313221	GCA_001196045.1	s__Staphylococcus_warneri	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
