sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_8123214	GCA_000162895.1	s__Peptidiphaga_gingivicola	3.318441311	2.827044209	0.09173296397	0.09461899603	1.344119171	0.4266610548	NA	2569	0.8873867006	0.4034471986	-0.3640809241	1.217403034	1	1	1	BcgI	NA	fixed	1043264.711	glm	26	False	fraction 0.09 < 0.75; containment 0.09 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_000210715.1	s__Fretibacterium_fastidiosum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_000286355.1	s__Kocuria_atrinae	2.820266045	1.6	0.07331417276	0.00861287398	1.581012954	0.6608491884	NA	217	0.6453520982	1.443398325	-2.168159545	3.489857922	1	1	1	BcgI	NA	fixed	1251083.211	glm	9	False	fraction 0.07 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.04411764706	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_000413015.1	s__Treponema_D_paredis	NA	NA	NA	0.0004030632809	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001062585.1	s__Neisseria_sp000227275	27.43734171	24.84413275	0.5702380952	0.0962962963	8.773448507	3.133144022	NA	71	0.9999303302	1.253290331	0.6767401105	5.589547934	1	1	1	BcgI	NA	fixed	914742.7456	glm	28	False	fraction 0.57 < 0.75; dispersion 24.84 > 5.0; containment 0.10 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001063255.1	s__Neisseria_mucosa	17.46951819	53.30032787	0.5724042248	0.07799442897	17.3256461	4.114837249	NA	78	0.998490328	1.46673838	1.240082849	6.989591648	1	1	1	BcgI	NA	fixed	68811.76167	glm	21	False	fraction 0.57 < 0.75; dispersion 53.30 > 5.0; containment 0.08 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001067315.1	s__Neisseria_subflava	26.71816074	64.842438	0.417623632	0.2788461538	3.937644109	1.977332724	NA	475	0.9994724385	1.102472932	-0.1834745166	4.138139965	1	1	1	BcgI	NA	fixed	20539.78	glm	49	False	fraction 0.42 < 0.75; dispersion 64.84 > 5.0; containment 0.28 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001067655.1	s__Neisseria_lactamica_B	9.899444409	15.42857143	0.3974206349	0.06040268456	3.703756784	1.888989364	NA	95	0.9869398614	1.222693736	-0.5074463221	4.28542505	1	1	1	BcgI	NA	fixed	1096202.88	glm	24	False	fraction 0.40 < 0.75; dispersion 15.43 > 5.0; containment 0.06 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001196045.1	s__Staphylococcus_warneri	3.224062134	0.803968254	0.09115729949	0.06601466993	1.900246232	0.9261863734	NA	276	0.7176766723	0.8740253755	-0.7868718842	2.639244631	1	1	1	BcgI	NA	fixed	988475.7308	glm	12	False	fraction 0.09 < 0.75; containment 0.07 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001275035.1	s__Pararheinheimera_tangshanensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001296205.1	s__Streptococcus_intermedius	5.440228681	8.018180845	0.4035164835	0.395280236	1.382281694	0.4670516509	NA	314	0.9998162699	0.9287028683	-1.353172523	2.287275825	1	1	1	BcgI	NA	fixed	1530230.292	glm	13	False	fraction 0.40 < 0.75; dispersion 8.02 > 5.0; containment 0.40 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001421095.1	s__Bacteroides_D_periocalifornicus	NA	NA	NA	0.002493765586	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001477075.1	s__Methylobacterium_organophilum	NA	NA	NA	0.001747418586	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001556165.1	s__Sphingomonas_ginsenosidimutans	NA	NA	NA	0.0002072968491	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001578795.1	s__Streptococcus_gordonii_A	16.05072904	0.1111111111	0.04472727273	0.02040816327	1.282036956	0.3584378491	NA	138	0.5783165641	2.082884325	-3.723940412	4.44081611	1	1	1	BcgI	NA	fixed	551988.5583	glm	5	False	fraction 0.04 < 0.75; containment 0.02 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001578855.1	s__Streptococcus_oralis_R	NA	NA	NA	0.03048780488	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.03 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001579015.1	s__Streptococcus_oralis_K	7.38426235	5.011784512	0.5	0.1315789474	2.963257183	1.567183844	NA	46	0.8909602858	0.7441829856	0.1086119945	3.025755694	1	1	1	BcgI	NA	fixed	841901.9836	glm	7	False	fraction 0.50 < 0.75; dispersion 5.01 > 5.0; containment 0.13 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001636165.1	s__Schleiferilactobacillus_harbinensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001724095.1	s__Pigmentiphaga_sp001898625	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_8123214	GCA_001725355.1	s__Novosphingobium_sp001725355	1.763093699	0.7916666667	0.02865580043	0.002537485582	2.827230409	1.499389463	NA	442	0.7265136626	0.06463663469	1.372703986	1.626074939	1	1	1	BcgI	NA	fixed	2047709.011	glm	6	False	fraction 0.03 < 0.75; containment 0.00 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001838375.1	s__Neisseria_mucosa_A	6.396455302	13.49442756	0.2135884635	0.05140186916	1.95783576	0.9692597446	NA	204	0.8267825483	1.346199074	-1.669241956	3.607761445	1	1	1	BcgI	NA	fixed	880573.5367	glm	22	False	fraction 0.21 < 0.75; dispersion 13.49 > 5.0; containment 0.05 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_8123214	GCA_001899205.1	s__Mesorhizobium_sp001899205	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
