sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_0313207	GCA_000162895.1	s__Peptidiphaga_gingivicola	2.306218072	1.916558276	0.05137228745	0.04875406284	1.459783806	0.5457547221	NA	2569	0.8344345566	0.6341629956	-0.6971819095	1.788691354	1	1	1	BcgI	NA	fixed	1665305.172	glm	26	False	fraction 0.05 < 0.75; containment 0.05 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_000210715.1	s__Fretibacterium_fastidiosum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_000286355.1	s__Kocuria_atrinae	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.04411764706	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_000413015.1	s__Treponema_D_paredis	NA	NA	NA	0.002015316405	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001062585.1	s__Neisseria_sp000227275	66.99254773	84.64646673	0.5358803987	0.1333333333	1.939848772	0.9559441859	NA	116	0.9994294401	1.325784057	-1.642544817	3.554433189	1	1	1	BcgI	NA	fixed	1566159.958	glm	43	False	fraction 0.54 < 0.75; dispersion 84.65 > 5.0; containment 0.13 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001063255.1	s__Neisseria_mucosa	122.593408	238.4388697	0.6516634724	0.2256267409	5.193852185	2.376804956	NA	165	0.9999999986	1.473005954	-0.5102336631	5.263843575	1	1	1	BcgI	NA	fixed	1695545.952	glm	51	False	fraction 0.65 < 0.75; dispersion 238.44 > 5.0; containment 0.23 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001067315.1	s__Neisseria_subflava	58.38901724	169.8932777	0.3030303727	0.1807692308	5.611290647	2.488332642	NA	407	0.9998015184	1.844536215	-1.126891908	6.103557191	1	1	1	BcgI	NA	fixed	2027732.726	glm	36	False	fraction 0.30 < 0.75; dispersion 169.89 > 5.0; containment 0.18 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001067655.1	s__Neisseria_lactamica_B	99.94142337	94.38832753	0.4561383929	0.0788590604	3.368308953	1.752024473	NA	129	0.9999900068	1.732907267	-1.644411359	5.148460306	1	1	1	BcgI	NA	fixed	1360103.573	glm	32	False	fraction 0.46 < 0.75; dispersion 94.39 > 5.0; containment 0.08 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001196045.1	s__Staphylococcus_warneri	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001275035.1	s__Pararheinheimera_tangshanensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001296205.1	s__Streptococcus_intermedius	2.488956137	2.172374951	0.2165306122	0.2212389381	2.19887293	1.136764235	NA	339	0.9277359821	0.8972891116	-0.6218901071	2.895418578	1	1	1	BcgI	NA	fixed	1550901.917	glm	14	False	fraction 0.22 < 0.75; containment 0.22 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001421095.1	s__Bacteroides_D_periocalifornicus	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001477075.1	s__Methylobacterium_organophilum	NA	NA	NA	0.0001588562351	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001556165.1	s__Sphingomonas_ginsenosidimutans	1.787133813	0.9153439153	0.03740020831	0.01285240464	3.606814287	1.850725142	NA	958	0.8780002679	0.5478671533	0.7769252528	2.92452503	1	1	1	BcgI	NA	fixed	802462.0475	glm	18	False	fraction 0.04 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001578795.1	s__Streptococcus_gordonii_A	NA	NA	NA	0.04081632653	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.04 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 4 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001578855.1	s__Streptococcus_oralis_R	NA	NA	NA	0.0243902439	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.02 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001579015.1	s__Streptococcus_oralis_K	22.58340429	20.22059245	0.4955396066	0.201754386	9.304224096	3.217885845	NA	100	0.9986364755	2.044028527	-0.7883364512	7.224108141	1	1	1	BcgI	NA	fixed	2022154.326	glm	11	False	fraction 0.50 < 0.75; dispersion 20.22 > 5.0; containment 0.20 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001636165.1	s__Schleiferilactobacillus_harbinensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001724095.1	s__Pigmentiphaga_sp001898625	NA	NA	NA	0.0006860592755	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_001725355.1	s__Novosphingobium_sp001725355	1.570179985	0.6	0.02637193571	0.009688581315	1.517718996	0.6019047022	NA	684	0.662792553	0.9072596918	-1.176291618	2.380101023	1	1	1	BcgI	NA	fixed	913977.4367	glm	9	False	fraction 0.03 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001838375.1	s__Neisseria_mucosa_A	77.67904649	84.59280374	0.2895585548	0.06853582555	6.395838243	2.677133452	NA	302	0.9995225787	2.0269157	-1.295548319	6.649815223	1	1	1	BcgI	NA	fixed	2231754.882	glm	28	False	fraction 0.29 < 0.75; dispersion 84.59 > 5.0; containment 0.07 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001899205.1	s__Mesorhizobium_sp001899205	1.344850359	0.519047619	0.01783769759	0.009685482191	1.216601482	0.2828566667	NA	2407	0.6373339045	0.3690786802	-0.4405242541	1.006237587	1	1	1	BcgI	NA	fixed	1982907.217	glm	24	False	fraction 0.02 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001899725.1	s__Sphingomonas_leidyi	2.656350533	1.47627866	0.01972580951	0.01284651792	1.389349155	0.4744092062	NA	2696	0.639175909	0.5837867646	-0.6697918272	1.61861024	1	1	1	BcgI	NA	fixed	1124314.267	glm	28	False	fraction 0.02 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_001914195.1	s__Streptococcus_mitis_F	60.55122008	5.8	0.3589506173	0.1428571429	419.6344431	8.712989287	NA	42	0.9999932256	3.416437297	2.016895229	15.40908335	1	1	1	BcgI	NA	fixed	1160042.028	glm	9	False	fraction 0.36 < 0.75; dispersion 5.80 > 5.0; containment 0.14 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_002211645.1	s__Fusobacterium_animalis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002256345.1	s__Tardiphaga_sp002256345	1.807597411	2.042857143	0.01475862069	0.001359188112	2.249656392	1.169704664	NA	545	0.6864078014	1.338160782	-1.453042275	3.792451602	1	1	1	BcgI	NA	fixed	1116176.489	glm	5	False	fraction 0.01 < 0.75; containment 0.00 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_002305995.1	s__UBA1367_sp002305995	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002316995.1	s__Proteiniphilum_sp002410345	NA	NA	NA	0.02485089463	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.02 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002322135.1	s__Moraxella_A_cinereus	NA	NA	NA	0.001879699248	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002341725.1	s__Bradyrhizobium_sp002831585	1.815740287	0.2857142857	0.01442762246	0.005308251071	1.725004669	0.7866002671	NA	1213	0.6715853602	0.6610075053	-0.5089506368	2.082151171	1	1	1	BcgI	NA	fixed	2778289.241	glm	13	False	fraction 0.01 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_002345845.1	s__Azonexus_sp002345845	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002353675.1	s__Prevotella_sp900318855	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002354335.1	s__Sphingobacterium_sp002354335	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002380835.1	s__Kurthia_gibsonii	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002387245.1	s__Brevundimonas_sp002387245	3.792251864	7.363636364	0.01300303214	0.002957486137	3.137786294	1.649747098	NA	465	0.7911142237	1.059827669	-0.4274769635	3.726971159	1	1	1	BcgI	NA	fixed	2803003.011	glm	5	False	fraction 0.01 < 0.75; dispersion 7.36 > 5.0; containment 0.00 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_0313207	GCA_002396845.1	s__UBA4877_sp002399345	NA	NA	NA	0.003154574132	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002397005.1	s__Caproiciproducens_sp002407645	NA	NA	NA	0.005524861878	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002397085.1	s__UBA4871_sp002119605	NA	NA	NA	0.005934718101	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002397275.1	s__Syntrophaceticus_sp002397275	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002397665.1	s__Clostridium_E_sp002397665	NA	NA	NA	0.0009915716411	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002397945.1	s__UBA4923_sp002427535	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002398185.1	s__UBA4844_sp002424365	NA	NA	NA	0.04512635379	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.05 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002398695.1	s__Olegusella_sp002407925	NA	NA	NA	0.002896451846	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002398905.1	s__Caprobacter_sp002407675	NA	NA	NA	0.004975124378	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002399315.1	s__UBA4851_sp002408445	NA	NA	NA	0.00296735905	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002407685.1	s__Fermentimonas_sp002398875	NA	NA	NA	0.004893964111	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002408485.1	s__Proteiniphilum_sp002408485	NA	NA	NA	0.001735106998	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002408725.1	s__DTU098_sp002408725	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002409095.1	s__DTU032_sp002427505	NA	NA	NA	0.01091703057	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002409445.1	s__UBA10988_sp002409445	NA	NA	NA	0.002938583603	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002409905.1	s__Aminobacterium_mobile	NA	NA	NA	0.006968641115	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002410045.1	s__T78_sp002409625	NA	NA	NA	0.001183431953	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_0313207	GCA_002411015.1	s__UBA5352_sp002411015	NA	NA	NA	0.0007013852358	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
