sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
S_1313223	GCA_000162895.1	s__Peptidiphaga_gingivicola	2.371315955	2.104429538	0.07928185117	0.08017334778	1.617473581	0.6937421482	NA	2469	0.9583205067	0.4351174192	-0.1590723225	1.546556619	1	1	1	BcgI	NA	fixed	1559649.256	glm	25	False	fraction 0.08 < 0.75; containment 0.08 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_000210715.1	s__Fretibacterium_fastidiosum	1.59362426	1	0.02222222222	0.01260239445	1.821111898	0.8648195711	NA	315	0.8441809893	1.290433301	-1.664383224	3.394022366	1	1	1	BcgI	NA	fixed	1211010.121	glm	5	False	fraction 0.02 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_000286355.1	s__Kocuria_atrinae	NA	NA	NA	0.0004533091568	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_000385835.1	s__Streptococcus_mitis_AI	NA	NA	NA	0.05882352941	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.06 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 4 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_000413015.1	s__Treponema_D_paredis	1.905708698	1.616666667	0.01621295371	0.007658202338	4.645851626	2.21594308	NA	798	0.7286571216	1.210919995	-0.1574164993	4.589302658	1	1	1	BcgI	NA	fixed	1994036.76	glm	8	False	fraction 0.02 < 0.75; containment 0.01 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_000413335.1	s__Cutibacterium_avidum	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001062585.1	s__Neisseria_sp000227275	239.8648586	176.1396121	0.5692982456	0.05925925926	73.89534761	6.207411631	NA	49	0.9999905327	1.715091285	2.845894483	9.568928779	1	1	1	BcgI	NA	fixed	1304715.321	glm	19	False	fraction 0.57 < 0.75; dispersion 176.14 > 5.0; containment 0.06 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001063255.1	s__Neisseria_mucosa	317.2025194	1.219444444	0.537382931	0.07799442897	65890.74952	16.00778832	NA	79	1	9.068090455	-1.765342384	33.78091902	1	1	1	BcgI	NA	fixed	401401.9431	glm	19	False	fraction 0.54 < 0.75; containment 0.08 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001067315.1	s__Neisseria_subflava	14.023875	33.89781233	0.2807213527	0.1269230769	7.982156258	2.996778521	NA	308	0.9999235919	1.995567218	-0.9144613542	6.908018397	1	1	1	BcgI	NA	fixed	2002628.55	glm	24	False	fraction 0.28 < 0.75; dispersion 33.90 > 5.0; containment 0.13 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001067655.1	s__Neisseria_lactamica_B	123.7030834	222.0176991	0.4172619048	0.04194630872	35.08844049	5.132923923	NA	67	0.9999500092	2.023999717	1.165957372	9.099890474	1	1	1	BcgI	NA	fixed	943318.1033	glm	18	False	fraction 0.42 < 0.75; dispersion 222.02 > 5.0; containment 0.04 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001196045.1	s__Staphylococcus_warneri	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001275035.1	s__Pararheinheimera_tangshanensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001296205.1	s__Streptococcus_intermedius	2.25260732	1.622005854	0.2455102041	0.2418879056	1.517703939	0.6018903892	NA	339	0.7895046021	0.8870502852	-1.136696222	2.340477001	1	1	1	BcgI	NA	fixed	1876877.542	glm	14	False	fraction 0.25 < 0.75; containment 0.24 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001421095.1	s__Bacteroides_D_periocalifornicus	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001477075.1	s__Methylobacterium_organophilum	NA	NA	NA	0.0004765687053	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001556165.1	s__Sphingomonas_ginsenosidimutans	NA	NA	NA	0.0002072968491	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001578795.1	s__Streptococcus_gordonii_A	13.05384472	21.83559721	0.1838607007	0.166180758	2.313733199	1.210222514	NA	321	0.9887151411	1.270954676	-1.280802877	3.701247904	1	1	1	BcgI	NA	fixed	103725.3225	glm	13	False	fraction 0.18 < 0.75; dispersion 21.84 > 5.0; containment 0.17 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001578855.1	s__Streptococcus_oralis_R	NA	NA	NA	0.01829268293	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.02 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001579015.1	s__Streptococcus_oralis_K	18.81279675	7.419047619	0.3281481481	0.09649122807	1.773104553	0.8262776086	NA	66	0.7677414272	1.008887719	-1.151105985	2.803661202	1	1	1	BcgI	NA	fixed	1676991.544	glm	6	False	fraction 0.33 < 0.75; dispersion 7.42 > 5.0; containment 0.10 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001636165.1	s__Schleiferilactobacillus_harbinensis	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001724095.1	s__Pigmentiphaga_sp001898625	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001725355.1	s__Novosphingobium_sp001725355	NA	NA	NA	0.0002306805075	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001838375.1	s__Neisseria_mucosa_A	122.5592483	522.6300511	0.1632619135	0.02803738318	238.0291079	7.894994197	NA	101	1	6.145658657	-4.150275433	19.94026383	1	1	1	BcgI	NA	fixed	2251337.22	glm	10	False	fraction 0.16 < 0.75; dispersion 522.63 > 5.0; containment 0.03 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_001899205.1	s__Mesorhizobium_sp001899205	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001899725.1	s__Sphingomonas_leidyi	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_001914195.1	s__Streptococcus_mitis_F	NA	NA	NA	0.05494505495	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.05 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 14 anchors (< 30)	no enzyme produced a usable estimate
S_1313223	GCA_002211645.1	s__Fusobacterium_animalis	NA	NA	NA	0.06060606061	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.06 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002256345.1	s__Tardiphaga_sp002256345	NA	NA	NA	0.0001812250816	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002305995.1	s__UBA1367_sp002305995	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002316995.1	s__Proteiniphilum_sp002410345	1.284881265	0.2094444444	0.1283906604	0.05765407555	3.697470724	1.886538724	NA	219	0.7849729758	0.927058237	0.06953796815	3.70353948	1	1	1	BcgI	NA	fixed	1572876.514	glm	9	False	fraction 0.13 < 0.75; containment 0.06 < 0.5	-	single enzyme: no cross-enzyme consistency check available
S_1313223	GCA_002322135.1	s__Moraxella_A_cinereus	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002341725.1	s__Bradyrhizobium_sp002831585	NA	NA	NA	0.0002793816353	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 3 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002345845.1	s__Azonexus_sp002345845	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002353675.1	s__Prevotella_sp900318855	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002354335.1	s__Sphingobacterium_sp002354335	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002380835.1	s__Kurthia_gibsonii	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002387245.1	s__Brevundimonas_sp002387245	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002396845.1	s__UBA4877_sp002399345	NA	NA	NA	0.006309148265	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002397005.1	s__Caproiciproducens_sp002407645	NA	NA	NA	0.01473296501	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.01 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002397085.1	s__UBA4871_sp002119605	NA	NA	NA	0.0178041543	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.02 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002397275.1	s__Syntrophaceticus_sp002397275	NA	NA	NA	0.001598721023	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 1 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002397665.1	s__Clostridium_E_sp002397665	NA	NA	NA	0.002974714923	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 2 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002397945.1	s__UBA4923_sp002427535	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	-	NA	fixed	NA	none	0	False	containment 0.00 < 0.5; only 0/1 enzymes produced a fit; no PTR estimate	BcgI:only 0 windows after outlier trimming	no enzyme produced a usable estimate
S_1313223	GCA_002398185.1	s__UBA4844_sp002424365	1.456139921	0.6111111111	0.4358465608	0.1028880866	1.752465837	0.8093863201	NA	59	0.6794564081	0.5618896488	-0.2918971549	1.910669795	1	1	1	BcgI	NA	fixed	1454566.715	glm	12	False	fraction 0.44 < 0.75; containment 0.10 < 0.5	-	single enzyme: no cross-enzyme consistency check available
